epoch,train_loss,train_dice
68,0.442122483253479,0.7521164178848266
69,0.4294271945953369,0.7494467377662659
70,0.42030652761459353,0.7436140418052674
71,0.42466548681259153,0.7426044940948486
72,0.4361093282699585,0.7272757291793823
73,0.42064924240112306,0.7385985136032105
74,0.4266214668750763,0.7355998992919922
75,0.40758702754974363,0.7479367613792419
76,0.40256768465042114,0.7472512245178222
77,0.3999026000499725,0.7518163800239563
78,0.39820351600646975,0.7618748903274536
79,0.39480982422828675,0.7497672200202942
80,0.3977971911430359,0.7522398471832276
81,0.3916811466217041,0.7458662986755371
82,0.38900301456451414,0.7533070683479309
83,0.3796847820281982,0.7464708685874939
84,0.38504958152770996,0.7513506770133972
85,0.390070503950119,0.7629248976707459
86,0.3817351758480072,0.7518956303596497
87,0.37696716785430906,0.7674111008644104
88,0.37967456579208375,0.7460930585861206
89,0.3692967116832733,0.7495197772979736
90,0.3746070683002472,0.7570757508277893
91,0.3666810154914856,0.7585515260696412
92,0.3673320531845093,0.7519587993621826
93,0.3673031747341156,0.756790566444397
94,0.37105290293693544,0.7500454306602478
95,0.36284621953964236,0.7637975454330445
96,0.3671416699886322,0.7494860053062439
97,0.36334075331687926,0.7562669515609741
98,0.3579104125499725,0.7592595100402832
99,0.35904781222343446,0.7638969540596008
100,0.36342633962631227,0.7672045588493347
101,0.36154578924179076,0.7468329071998596
102,0.3583704650402069,0.7587090611457825
103,0.35808512568473816,0.7649696111679077
104,0.363330614566803,0.7542548060417176
105,0.35563490390777586,0.7504222393035889
106,0.3573561549186707,0.7607311606407166
107,0.35327311754226687,0.7645605564117431
108,0.3635411560535431,0.7496190786361694
109,0.36094489097595217,0.7598248839378356
110,0.3642399787902832,0.7451106190681458
111,0.3519022524356842,0.7608618021011353
112,0.35286187529563906,0.7659360408782959
113,0.3499461352825165,0.7661937594413757
114,0.34466455578804017,0.7662328720092774
115,0.33905946612358095,0.7618836164474487
116,0.3454945683479309,0.7622979402542114
117,0.3407743453979492,0.7694197654724121
118,0.33865835070610045,0.765147042274475
119,0.3348724961280823,0.7700682997703552
120,0.3388613164424896,0.7761379837989807
121,0.3308714985847473,0.7546792984008789
122,0.3388388752937317,0.7719685077667237
123,0.33512333035469055,0.7612434029579163
124,0.33676633834838865,0.7619799613952637
125,0.33048721551895144,0.7679126143455506
126,0.3345393896102905,0.7684543371200562
127,0.3334109604358673,0.7720885634422302
128,0.3331336319446564,0.7575534105300903
129,0.33234732747077944,0.7738002657890319
130,0.3467052936553955,0.7615763783454895
131,0.33915513157844546,0.7713201761245727
132,0.3366922974586487,0.7717198133468628
133,0.3382020354270935,0.7575781345367432
134,0.34003145098686216,0.7709833383560181
135,0.33414493799209594,0.7626565575599671
136,0.33001757860183717,0.7717516422271729
137,0.32707191109657285,0.7738545656204223
138,0.3368791460990906,0.7677931785583496
139,0.3301610231399536,0.7678663969039917
140,0.329438316822052,0.7664253354072571
141,0.3293831467628479,0.7714527130126954
142,0.3295053780078888,0.7656669974327087
143,0.3302027940750122,0.7690873146057129
144,0.3325940012931824,0.7675385475158691
145,0.327275949716568,0.7744969606399537
146,0.3233508586883545,0.7743165254592895
147,0.3258949935436249,0.772977328300476
148,0.3289048492908478,0.7720042824745178
149,0.3327088475227356,0.7726165056228638
150,0.333820641040802,0.764171552658081
151,0.33050299286842344,0.775548231601715
152,0.3274236977100372,0.7714288711547852
153,0.3220533847808838,0.7666729331016541
154,0.3270221173763275,0.7753250122070312
155,0.31644731760025024,0.7674281477928162
156,0.31755420565605164,0.7732203602790833
157,0.32377278208732607,0.7845952153205872
158,0.31742665767669676,0.7711414813995361
159,0.31486602425575255,0.7746940135955811
160,0.3193911612033844,0.7754955649375915
161,0.3230879485607147,0.7792374491691589
162,0.3193285524845123,0.7794001460075378
163,0.32402130365371706,0.7805777430534363
164,0.31995123624801636,0.7789001703262329
165,0.31980538964271543,0.7784001350402832
166,0.31858094930648806,0.7714746475219727
167,0.3220689296722412,0.7785161018371582
168,0.3164309561252594,0.7758339405059814
169,0.3160125851631165,0.7715382695198059
170,0.31898716688156126,0.7780232548713684
171,0.3252793073654175,0.7725783348083496
172,0.3246776878833771,0.7756402254104614
173,0.3249976098537445,0.7696489214897155
174,0.3198906660079956,0.7687369823455811
175,0.3219992995262146,0.7727515816688537
176,0.3264219403266907,0.7752851843833923
177,0.3132602691650391,0.7772394776344299
178,0.3089630424976349,0.776152229309082
179,0.31196128726005556,0.7742471098899841
180,0.3140385150909424,0.7762640833854675
181,0.315891033411026,0.7750043034553528
182,0.3111399471759796,0.776568615436554
183,0.311291778087616,0.7778689384460449
184,0.32340962886810304,0.7748483061790467
185,0.31211798787117007,0.7778196811676026
186,0.3121672928333282,0.7797773003578186
187,0.306895250082016,0.7741608500480652
188,0.3119094669818878,0.7745480418205262
189,0.31390470266342163,0.7755692958831787
190,0.31255240440368653,0.7804845690727233
191,0.3121166408061981,0.7836687326431274
192,0.3148376941680908,0.7741736173629761
193,0.3099318563938141,0.7821983218193054
194,0.31133954524993895,0.7836547136306763
195,0.30863744020462036,0.7864214301109314
196,0.31458609700202944,0.7791997790336609
197,0.3087389647960663,0.7744160771369935
198,0.3127941429615021,0.787039577960968
199,0.30692715048789976,0.7808620572090149
200,0.3061397194862366,0.7843457221984863
201,0.3057937979698181,0.7848261594772339
202,0.3133313715457916,0.7787431955337525
203,0.3030214309692383,0.7792341709136963
204,0.30744399428367614,0.778709614276886
205,0.3058017671108246,0.7843075394630432
206,0.3067342758178711,0.7841145157814026
207,0.3027990758419037,0.7839124321937561
208,0.305659681558609,0.7831723690032959
209,0.30586937069892883,0.7814104914665222
210,0.3044410765171051,0.786258590221405
211,0.30663188099861144,0.788038182258606
212,0.30195724964141846,0.7794569373130799
213,0.3084294617176056,0.7883382558822631
214,0.31162097454071047,0.7775646805763244
215,0.30435739159584047,0.7832799315452575
216,0.3120881378650665,0.7786296963691711
217,0.3063304007053375,0.7856606721878052
218,0.3018434464931488,0.785666286945343
219,0.3032960832118988,0.7811157703399658
220,0.3097188830375671,0.7806533813476563
221,0.30459033250808715,0.7837316870689393
222,0.30889666080474854,0.7772621989250184
223,0.30653473138809206,0.7852495670318603
224,0.30930331349372864,0.7811719298362731
225,0.30898394584655764,0.7870486378669739
226,0.30710182785987855,0.7790672540664673
227,0.3074323654174805,0.7860751152038574
228,0.30991238355636597,0.7791086435317993
229,0.3055684745311737,0.7868076801300049
230,0.3042526841163635,0.7813788771629333
231,0.3047854721546173,0.7893440961837769
232,0.30488407611846924,0.7839035630226135
233,0.29496135711669924,0.7871965527534485
234,0.3045747339725494,0.7804120063781739
235,0.29760442972183226,0.7857851266860962
236,0.2967698276042938,0.782544469833374
237,0.2980263471603394,0.7918688535690308
238,0.2992093026638031,0.7863181114196778
239,0.2978159189224243,0.7866254568099975
240,0.3003743410110474,0.7923494219779968
241,0.30005588531494143,0.7830293416976929
242,0.3074711561203003,0.7834425330162048
243,0.30096099376678465,0.78386310338974
244,0.3016123652458191,0.7850855231285095
245,0.29876768589019775,0.7892459511756897
246,0.3002674162387848,0.7824077010154724
247,0.2969802737236023,0.7883999586105347
248,0.3027629733085632,0.7885583996772766
249,0.30297452211380005,0.7875085949897767
250,0.30117828249931333,0.7843912243843079
251,0.29542672634124756,0.7896443009376526
252,0.302643871307373,0.7880693674087524
253,0.29656354784965516,0.7861889719963073
254,0.2979591846466064,0.7870648384094239
255,0.2999918282032013,0.7876337051391602
256,0.29417904615402224,0.7925312757492066
257,0.2997937142848969,0.7954683184623719
258,0.29537357687950133,0.78931223154068
259,0.2934447586536407,0.7864966630935669
260,0.29817637205123904,0.7835038900375366
261,0.3050961434841156,0.7901010751724243
262,0.29973281025886533,0.7939186215400695
263,0.29571706652641294,0.7847461819648742
264,0.30332854986190794,0.7857906818389893
265,0.3056128561496735,0.7856206655502319
266,0.30593442916870117,0.7832557797431946
267,0.29625070095062256,0.7868054151535034
268,0.3037508189678192,0.7787642002105712
269,0.3045393109321594,0.794158148765564
270,0.3042790234088898,0.7881576776504516
271,0.3028478384017944,0.7918092608451843
272,0.30132101774215697,0.7902855992317199
273,0.29736717939376833,0.787652337551117
274,0.2953421354293823,0.7894095778465271
275,0.29688021540641785,0.7956435799598693
276,0.30386003851890564,0.7870307922363281
277,0.2958460211753845,0.7952555179595947
278,0.29563305974006654,0.7903586864471436
279,0.29616819620132445,0.7938937306404114
280,0.3017657458782196,0.7889619112014771
281,0.29470797181129454,0.78964182138443
282,0.29748539328575135,0.7939115643501282
283,0.29496024250984193,0.7981310009956359
284,0.28974254727363585,0.7896861910820008
285,0.2946456968784332,0.7913213491439819
286,0.2944006621837616,0.7932544827461243
287,0.2980783641338348,0.7994184374809266
288,0.2970774173736572,0.7914540886878967
289,0.29121472835540774,0.7942327976226806
290,0.2918170154094696,0.7941582322120666
291,0.29640514254570005,0.7904310107231141
292,0.2967724919319153,0.7919046998023986
293,0.29164671897888184,0.7928659677505493
294,0.2960296392440796,0.7851417779922485
295,0.29687721133232114,0.798753023147583
296,0.29375467300415037,0.7893417835235595
297,0.2932370603084564,0.7911876082420349
298,0.2970198392868042,0.792432713508606
299,0.2960184633731842,0.7951103210449219
300,0.3018594324588776,0.7923635125160218
301,0.2935671091079712,0.7845631599426269
302,0.2946312427520752,0.7944222688674927
303,0.2948824644088745,0.7923089981079101
304,0.29292110204696653,0.787020456790924
305,0.29726378321647645,0.7987287521362305
306,0.2986531674861908,0.7989392876625061
307,0.29038230180740354,0.7903110384941101
308,0.29659201502799987,0.7874025106430054
309,0.2915388822555542,0.7994549393653869
310,0.2895979225635529,0.7904204845428466
311,0.2859082341194153,0.793715751171112
312,0.2910852789878845,0.7923264861106872
313,0.29225304126739504,0.7904535889625549
314,0.2934580445289612,0.7964311003684997
315,0.29097784757614137,0.7976335763931275
316,0.2978704035282135,0.7963189244270324
317,0.2911393404006958,0.7952395439147949
318,0.2905266284942627,0.7889278769493103
319,0.2926321029663086,0.7898248195648193
320,0.2938328742980957,0.7937401413917542
321,0.2973544418811798,0.7898582100868226
322,0.2981728196144104,0.7961251020431519
323,0.2951940655708313,0.7894200205802917
324,0.29589514136314393,0.800423514842987
325,0.29764463305473327,0.7980450987815857
326,0.29473063349723816,0.7960244536399841
327,0.29280990958213804,0.7998388528823852
328,0.291989666223526,0.7977592825889588
329,0.2850045025348663,0.7918935537338256
330,0.2906354546546936,0.7947537541389466
331,0.29127588868141174,0.7971295833587646
332,0.2862735569477081,0.7947520613670349
333,0.28626456260681155,0.7948047637939453
334,0.2915925860404968,0.7973830103874207
335,0.28715856075286866,0.7966723680496216
336,0.2920827269554138,0.7980595111846924
337,0.2883288741111755,0.7947376370429993
338,0.287507027387619,0.7925173521041871
339,0.28920977711677553,0.7980368375778198
340,0.29137022495269777,0.800041651725769
341,0.2904758095741272,0.7984531879425049
342,0.28628074526786806,0.7939579248428345
343,0.2883453369140625,0.797686493396759
344,0.2854425847530365,0.7914789915084839
345,0.2792867422103882,0.7933174014091492
346,0.2868699550628662,0.7950771927833558
347,0.29027387499809265,0.7953290700912475
348,0.29679468274116516,0.7990673661231995
349,0.29136272668838503,0.7953139424324036
350,0.2883991956710815,0.7991106152534485
351,0.2923854112625122,0.7976311683654785
352,0.2976400017738342,0.7813029885292053
353,0.29429238438606264,0.7854026556015015
354,0.2937331199645996,0.788817846775055
355,0.29225518703460696,0.7910630106925964
356,0.28748686909675597,0.7974398136138916
357,0.2882088661193848,0.7991810798645019
358,0.29214659333229065,0.7948207378387451
359,0.28782384395599364,0.7970662951469422
360,0.28913557529449463,0.7994686126708984
361,0.28546165823936465,0.7952647924423217
362,0.2887900650501251,0.7931378245353699
363,0.2830966889858246,0.8016844987869263
364,0.289958530664444,0.7931674361228943
365,0.2867915630340576,0.7929288148880005
366,0.2927988052368164,0.790642511844635
367,0.2833199381828308,0.7949464917182922
368,0.29129916429519653,0.8015224575996399
369,0.2838799297809601,0.7981871366500854
370,0.2825677990913391,0.8036004424095153
371,0.28381831049919126,0.8018597722053528
372,0.2879220604896545,0.7985596537590027
373,0.2840323209762573,0.7985424041748047
374,0.28095539212226867,0.7964608788490295
375,0.2875024974346161,0.8049411416053772
376,0.2861131489276886,0.80505530834198
377,0.28049582839012144,0.7987188577651978
378,0.28461018204689026,0.8001095414161682
379,0.2794049263000488,0.7982163310050965
380,0.2817102253437042,0.8006555914878846
381,0.2790867567062378,0.7981605410575867
382,0.2842074692249298,0.7952214121818543
383,0.2826334059238434,0.7966297268867493
384,0.2839974701404572,0.8017209291458129
385,0.2809987485408783,0.8058040738105774
386,0.28350929021835325,0.8002204298973083
387,0.2823614954948425,0.8017967462539672
388,0.2814851045608521,0.8011146068572998
389,0.28076977729797364,0.8003348350524903
390,0.288105708360672,0.8033751964569091
391,0.2776070833206177,0.7993009567260743
392,0.2848782241344452,0.8013029098510742
393,0.28348706364631654,0.7998346209526062
394,0.2840396285057068,0.8020621418952942
395,0.2835716485977173,0.7997053861618042
396,0.28619198203086854,0.7989977836608887
397,0.28504905104637146,0.8015855073928833
398,0.2796847879886627,0.7958496451377869
399,0.28785688877105714,0.7970558047294617
400,0.2819954752922058,0.798080563545227
401,0.2786254346370697,0.7961569428443909
402,0.28185113668441775,0.7959468960762024
403,0.28658485412597656,0.8045494794845581
404,0.28202141523361207,0.7965742707252502
405,0.2836119055747986,0.7981401085853577
406,0.2855765163898468,0.8057784557342529
407,0.2808197677135468,0.8040538907051087
408,0.2851446866989136,0.7982209324836731
409,0.2822686493396759,0.7993488550186157
410,0.2831199109554291,0.8012853622436523
411,0.282291054725647,0.800741994380951
412,0.284565794467926,0.802971875667572
413,0.28223163485527036,0.8002761960029602
414,0.2806942880153656,0.7963876605033875
415,0.2859773576259613,0.7969520092010498
416,0.28182058334350585,0.7965922236442566
417,0.28151844143867494,0.8019822597503662
418,0.28658983707427976,0.7965160727500915
419,0.2882622003555298,0.8071585893630981
420,0.2814263939857483,0.802536141872406
421,0.28813726305961607,0.8018680453300476
422,0.2867218554019928,0.7984875321388245
423,0.28700090050697324,0.8054078102111817
424,0.2812018573284149,0.7979955911636353
425,0.28710262179374696,0.7979942679405212
426,0.2853676378726959,0.7915693998336792
427,0.28275800347328184,0.8011000156402588
428,0.2891653060913086,0.797718596458435
429,0.27807664275169375,0.802018678188324
430,0.2846273064613342,0.8013434171676636
431,0.2838657140731812,0.7945541024208069
432,0.27805830240249635,0.7959636211395263
433,0.2869046270847321,0.7944097518920898
434,0.2832388997077942,0.8009599089622498
435,0.27903432250022886,0.8045502066612243
436,0.2832600951194763,0.8019043445587158
437,0.28104538917541505,0.7967256426811218
438,0.28155864477157594,0.7981527090072632
439,0.28159154057502744,0.8045404434204102
440,0.28160023093223574,0.7965236783027649
441,0.2773318707942963,0.8008782982826232
442,0.2806843101978302,0.801334798336029
443,0.2808611273765564,0.8065545439720154
444,0.27738802433013915,0.798954176902771
445,0.28009292483329773,0.8025109887123107
446,0.2764070272445679,0.8000977158546447
447,0.2772930324077606,0.8076807618141174
448,0.2814901292324066,0.8027293801307678
449,0.2744987368583679,0.8031335711479187
450,0.28143879771232605,0.8001592040061951
451,0.27645506858825686,0.8022574424743653
452,0.27540618777275083,0.7996212482452393
453,0.2850246727466583,0.8036388874053955
454,0.2825413703918457,0.7993679165840148
455,0.2802771210670471,0.8053329229354859
456,0.27796339988708496,0.800226628780365
457,0.27993919253349303,0.8041667819023133
458,0.2823008894920349,0.8004518032073975
459,0.2798894584178925,0.8027931690216065
460,0.28102763891220095,0.8041437268257141
461,0.27528115510940554,0.8039186716079711
462,0.2792721688747406,0.8030047535896301
463,0.2773056387901306,0.8012934923171997
464,0.2851451575756073,0.8096398949623108
465,0.275418746471405,0.8084855437278747
466,0.2809049844741821,0.8013886451721192
467,0.27455594539642336,0.8028792858123779
468,0.28226068019866946,0.7969451904296875
469,0.2766824424266815,0.7995318174362183
470,0.28322715759277345,0.8030467391014099
471,0.2850912094116211,0.8030237436294556
472,0.2891428470611572,0.7951396584510804
473,0.29018540382385255,0.798655879497528
474,0.28579297065734866,0.7989706039428711
475,0.2822005271911621,0.8021492242813111
476,0.28909302353858946,0.7974406957626343
477,0.2795697391033173,0.796637499332428
478,0.28369808197021484,0.7980823040008544
479,0.28099088072776796,0.8032725334167481
480,0.2761723518371582,0.797070324420929
481,0.2848889946937561,0.7968843460083008
482,0.28471425771713255,0.7952926397323609
483,0.2891108274459839,0.7949739694595337
484,0.28679755330085754,0.79935302734375
485,0.2822546184062958,0.7981748104095459
486,0.2838237643241882,0.8007219195365906
487,0.28072352409362794,0.800783658027649
488,0.28080405592918395,0.8014016389846802
489,0.2781941473484039,0.7985248684883117
490,0.27607773542404174,0.8022698640823365
491,0.2846034437417984,0.8107481598854065
492,0.28085408806800843,0.8082321763038636
493,0.27392764687538146,0.8020398497581482
494,0.2854514837265015,0.8053017735481263
495,0.282144170999527,0.8052590608596801
496,0.2781200408935547,0.8025397181510925
497,0.2806878209114075,0.8047321796417236
498,0.2740174651145935,0.794996702671051
499,0.2805656671524048,0.8034688591957092
500,0.28434306383132935,0.8009861707687378
501,0.28867354393005373,0.8022228479385376
502,0.2847412586212158,0.8059864401817322
503,0.2841382622718811,0.7984155058860779
504,0.27506511807441714,0.801932954788208
505,0.2835067570209503,0.8009034872055054
506,0.27825155258178713,0.8016133427619934
507,0.2866238057613373,0.7892163157463074
508,0.28232607841491697,0.8096298933029175
509,0.28402096033096313,0.806194293498993
510,0.276778906583786,0.7997704744338989
511,0.2733972668647766,0.800171172618866
512,0.27881792187690735,0.8049651622772217
513,0.2750723659992218,0.8042710185050964
514,0.2725553512573242,0.8081199169158936
515,0.27555968761444094,0.809180212020874
516,0.2726381063461304,0.8048317909240723
517,0.27775139808654786,0.8151224493980408
518,0.2731922209262848,0.8087062001228332
519,0.2721628785133362,0.8065256595611572
520,0.27514131665229796,0.8050718903541565
521,0.27287212014198303,0.8110649585723877
522,0.2744971692562103,0.8110596895217895
523,0.2697665482759476,0.8104402422904968
524,0.2720735967159271,0.8091533064842225
525,0.2762426435947418,0.8096855878829956
526,0.2782572567462921,0.8032336115837098
527,0.2735649734735489,0.8072487950325012
528,0.27389325201511383,0.805338454246521
529,0.2792479872703552,0.8075010657310486
530,0.27447713613510133,0.8039183139801025
531,0.2720125913619995,0.8048045873641968
532,0.2764957010746002,0.8046530961990357
533,0.27051213979721067,0.8039912343025207
534,0.27340626120567324,0.8021525502204895
535,0.2702362835407257,0.8048797726631165
536,0.27211880683898926,0.8077109575271606
537,0.26951914429664614,0.8047736763954163
538,0.2751533448696136,0.8086280226707458
539,0.26879684925079345,0.8053181290626525
540,0.27268126606941223,0.8061214566230774
541,0.2697494924068451,0.8078064322471619
542,0.26858568787574766,0.8065773487091065
543,0.269634422659874,0.8095321893692017
544,0.26960866451263427,0.805653166770935
545,0.2721733033657074,0.8069414258003235
546,0.2723774254322052,0.807150912284851
547,0.27348039746284486,0.8087192893028259
548,0.26459718942642213,0.8054639339447022
549,0.26566882729530333,0.811848521232605
550,0.2615102618932724,0.8018245577812195
551,0.26790228486061096,0.8109571933746338
552,0.2685785949230194,0.807500159740448
553,0.26542076766490935,0.80542551279068
554,0.26555745005607606,0.8037994265556335
555,0.26629685163497924,0.8016718029975891
556,0.26748534440994265,0.809854519367218
557,0.2680670440196991,0.8076892018318176
558,0.2727522671222687,0.8092535495758056
559,0.2709523141384125,0.8120829820632934
560,0.26914344131946566,0.8093432307243347
561,0.2661662697792053,0.8108843684196472
562,0.27056255340576174,0.8029634237289429
563,0.26778080463409426,0.8095088839530945
564,0.26438764333724973,0.8116593837738038
565,0.27030481696128844,0.8065338373184204
566,0.2686425089836121,0.8073785543441773
567,0.2711326539516449,0.8076191782951355
568,0.2696348488330841,0.8095626354217529
569,0.27100679874420164,0.8124218821525574
570,0.2657768249511719,0.8116954684257507
571,0.2742690682411194,0.8095043540000916
572,0.2696105659008026,0.8112015724182129
573,0.2662267327308655,0.8099507093429565
574,0.2772138237953186,0.8085581064224243
575,0.2663769245147705,0.8078039169311524
576,0.2697640538215637,0.8087342500686645
577,0.27191201150417327,0.8117292046546936
578,0.26935887038707734,0.8095809578895569
579,0.2688240587711334,0.8064443230628967
580,0.26421948671340945,0.807651674747467
581,0.2676006734371185,0.8096141815185547
582,0.2610982894897461,0.8055055141448975
583,0.2680892676115036,0.8111806631088256
584,0.2646113336086273,0.8128616213798523
585,0.2624111294746399,0.8108089685440063
586,0.2682623565196991,0.8093882918357849
587,0.2697698175907135,0.8138434648513794
588,0.2742383241653442,0.8108657836914063
589,0.2685536503791809,0.8028829336166382
590,0.2768255591392517,0.8065075397491455
591,0.26653286814689636,0.8098286986351013
592,0.27534839510917664,0.8036084294319152
593,0.26992603540420534,0.8077335000038147
594,0.27367961406707764,0.8080052018165589
595,0.27069357633590696,0.810309362411499
596,0.26650271415710447,0.8035131931304932
597,0.2675745725631714,0.8110724806785583
598,0.26975574493408205,0.8108651876449585
599,0.26775736212730405,0.8125930547714233
600,0.264138388633728,0.8131969928741455
601,0.26389431655406953,0.808653461933136
602,0.269108384847641,0.8096530556678772
603,0.2649755418300629,0.8080801844596863
604,0.27042281031608584,0.8123480677604675
605,0.26428751945495604,0.8091091752052307
606,0.2653350979089737,0.8091927886009216
607,0.2692581623792648,0.8078879594802857
608,0.2674381911754608,0.8058993220329285
609,0.2674987941980362,0.8083799958229065
610,0.26732884645462035,0.8101240634918213
611,0.2618000090122223,0.8118986487388611
612,0.2674370050430298,0.8117217063903809
613,0.26323398351669314,0.8114827871322632
614,0.26143317222595214,0.8107235550880432
615,0.2625487715005875,0.8124654531478882
616,0.264526778459549,0.804767656326294
617,0.26333577632904054,0.8122722744941712
618,0.26580855846405027,0.8129262924194336
619,0.2642496109008789,0.8092568039894104
620,0.2647446244955063,0.8133136630058289
621,0.2665808856487274,0.8112736105918884
622,0.2679404616355896,0.8107985377311706
623,0.26850730180740356,0.8056962132453919
624,0.26393932700157163,0.8100039482116699
625,0.26582434177398684,0.8066929459571839
626,0.2752538859844208,0.8076724886894227
627,0.2648992598056793,0.8120511054992676
628,0.2703909456729889,0.8139333963394165
629,0.26220880150794984,0.8056640028953552
630,0.26565819382667544,0.810694420337677
631,0.262138643860817,0.8085884809494018
632,0.26505725383758544,0.8090374946594239
633,0.26359922289848325,0.8085622549057007
634,0.26719728112220764,0.8140010952949523
635,0.26783827543258665,0.8091258525848388
636,0.273262619972229,0.8095688700675965
637,0.2670925796031952,0.8063796043395997
638,0.2644863188266754,0.8106224060058593
639,0.261875981092453,0.80541832447052
640,0.2611503601074219,0.8067472815513611
641,0.2622399151325226,0.8116588234901428
642,0.27087911367416384,0.8131259083747864
643,0.26395862102508544,0.8111448168754578
644,0.2678278386592865,0.8120863795280456
645,0.26463361382484435,0.8135964155197144
646,0.26493862867355344,0.8083222389221192
647,0.26409430503845216,0.8134211540222168
648,0.2678207218647003,0.8094054460525513
649,0.2626517415046692,0.8140883207321167
650,0.26157744526863097,0.8100349545478821
651,0.2660728067159653,0.8161185503005981
652,0.2604752093553543,0.8106227874755859
653,0.26630755662918093,0.8073148727416992
654,0.26791350841522216,0.8090410232543945
655,0.2643646538257599,0.8165147781372071
656,0.26708688735961916,0.8132378697395325
657,0.27200782895088194,0.8124333024024963
658,0.2583972930908203,0.8117754817008972
659,0.26786144971847536,0.8144850373268128
660,0.2656797468662262,0.8125417590141296
661,0.26296703815460204,0.8128732204437256
662,0.26225611865520476,0.8112882614135742
663,0.2678676456212997,0.8120714783668518
664,0.2574881136417389,0.8117913246154785
665,0.26220473647117615,0.818379008769989
666,0.263297027349472,0.8184203863143921
667,0.26345389485359194,0.8132299423217774
668,0.26192610561847685,0.8146349906921386
669,0.2667474091053009,0.8182038545608521
670,0.2649643898010254,0.8148043394088745
671,0.2596689224243164,0.8130487918853759
672,0.26935768127441406,0.8056689262390136
673,0.2663172960281372,0.8197069525718689
674,0.269074285030365,0.808131194114685
675,0.2681033670902252,0.816692054271698
676,0.2704261243343353,0.8159095168113708
677,0.26119916439056395,0.8113579392433167
678,0.26425783038139344,0.8111706495285034
679,0.2618653953075409,0.8124073028564454
680,0.2642338305711746,0.8065931320190429
681,0.26136918663978576,0.8097688317298889
682,0.2615649104118347,0.8117633700370789
683,0.26491294503211976,0.8187106728553772
684,0.26291701197624207,0.8119792103767395
685,0.2617653548717499,0.8140217900276184
686,0.25980187952518463,0.8159839510917664
687,0.2623567581176758,0.8124854445457459
688,0.2619172245264053,0.8090297698974609
689,0.2597136706113815,0.812649941444397
690,0.26311870813369753,0.8099822521209716
691,0.2622356295585632,0.81300208568573
692,0.25968425869941714,0.8097988605499268
693,0.26485306918621065,0.8099796772003174
694,0.26168773174285886,0.8124515414237976
695,0.261117285490036,0.8110090732574463
696,0.2624939501285553,0.8160147190093994
697,0.26843900680541993,0.8091586589813232
698,0.262509286403656,0.8129249095916748
699,0.26405298709869385,0.8046040534973145
700,0.2585754990577698,0.8159586310386657
701,0.2670435905456543,0.8107671499252319
702,0.26971630454063417,0.8112993955612182
